UID,VERDICT
99cfa976894902bc44d436a84f7be748e633c708,0
e79138af4aa104aa6867a4226aba52a4c2fedcab,0
385f45ce6841c5bfbe93bcac7135f047387b53bf,1
defc15bd336ef0534021f1bf89836d80091e461e,0
e07100d59346de7ad3d3805e6b1110e602fb3a09,1
6a7453b22e4a4904c8a4c5848e6df01d56b641aa,0
67af85363123e98ca2781219d7a827097f6744a8,0
804f5e8ac40ae9c01ee5c211c67aae3725e39851,0
116576ef81fb665ec1768890f16a133d26e44965,0
c58d1d00ecfd381a36814d351dfd4a9b3bdb5cec,1
49bf1fe32d07806809d8a5be4163a5c9d2c28784,1
149e3a802cb6576366c76fa54fa610a4127ea0de,0
b9bb9214ba7159f00a05adc6980e651cc0bc26c8,1
c91c2c96ab7235d9bf2ed264539ff7485d534c9c,0
8ef67d20a1682d01f92163d251e6d4fc29826808,1
89de3dd37984835f755fae8488ec9b3bb2e61a99,0
4fe5154f9a470c8060735ab9abbf08d9831ba1cf,1
94727ff4c851782f2cf70c4e424364faba570495,1
659125e4a92386b10092629a0c65120f6a368bab,0
018ea05fd9e7288461c9778131fce49d02df606a,1
9b9e199856aaeb5363f5007d6b3c717de6cf9e99,1
07ed74e3eb420550f6055e756d112e14deb760b6,1
e887f8bc0a7e480ca25ee45241148e2625a1c7a6,0
4d15a759d35ae5a2ed922079b950516ed5c970ba,1
4421c4e72552f816bcc9c436829bb6fe55e3a371,1
b6ba2410995c992e188aa1fb72a38540cd6cb95a,1
b4a643508891ae1763794be674253a298007e220,0
0e5c37605b0950de8aaf3597245d5c11bf9154fb,1
0bfb51c9187d3dfc9abda05885861e947e78de5d,1
be606e169d5e72f6c31d1247ba6a862d42a697c9,1
95c0c5f83b130a8f428232e77aaf9084ebd31c08,1
6362ff76f87ca42825477e23587062750262db0f,0
ae5a4d91a5cfca098f86dacd350dfc7b3b7294e5,0
4450d29838f3659e6d4a6d83f45aade13dc55c1a,0
5ca6348ab00294d3243d6126c895580be0cb537b,0
c1cb4668a67ef859d6b63b143fdeaa6cf1e74c6d,0
8f473d62f33a559a285a925854a6e6b4c383be7e,0
88648a27a7b4e8322ee3f68b7fa9eb775b6ca303,1
cc1a8e701cd7ff762b6718303d98fcc4a0659290,0
210e93545ec08c87f9af9e462cb8326109aef350,1
4831c1a35857610f3176e8da75afa711f47a4b0a,0
ff067ac3d35a34add3d526c2ba4d3831eb9909ca,1
7175d42964da3fac8de0b14cd69ac89f4565a3ce,0
b3fcfcce99aa64cae117468e8716e8fb52ef7100,1
3cb80f18c3cb2c3d2984e61caa6ea19a8f4b5d9d,0
270abfd00d7e7870269dafebdb3b9e9b055cc127,1
95c91005d368c1883b05ff487ae1ea969758f64a,1
9f8d458572c93d4c05990eba0455fdeb00abf745,0
925227df0cb4e75896872b7c7dd88f66c00003bc,1
26d976c7b364f4b07e608d132cc2e761a6d7de88,0
e261aa93c449eb22ab10d3c15124d97d701090a8,1
d13759bdf6da5ac7a3130d7f5fba65c9d5745c90,0
27504d5d85cae0e3f7f534c41f2c575eaabb0fe2,0
f73e9250afbe7fca64fb8e37e25eb2e8ee4e97d7,0
b24a2abdb780292d5ab9ad8ee3967064c08d4156,0
6452b0487e2ba357cefdf30e5539aec4b74e46fd,1
550d78b5d6a8fb3f348ea987146a10e9223c4c47,1
c64527e2533c19c16ec3a0dec8a2b9ddd1abbe12,0
33c94306378ed4a1b04f1f6b648ae73139a129b7,1
91fe456a740b6746a1a4c698527e8e481403a88a,1
8ebd7358b554afe30fd83f638640579b8678d396,1
cd5855c6729e1e2531ac5e6dd518caccf566ded9,0
b98f6b4e7fd7c39a3f3751b443b3fe27afbbe2d0,0
7e8caee4da97072aa2bb0bd3d49023efc162fcf3,0
52c1e1bfaa13cd763593403a85fb89c2c5867557,1
f1d847abdbd13529f1cf94bb1c3512139c80edea,0
a3fd64b58e7f06cd43aa66cf821952373f2df23b,1
4883f652c18bf0cf7308013e99ae8716542c8a22,0
41544e502f0419e8d5c9b7ec31baa4e73854b736,0
a4db14f4ef646e3178a61185058d803ee4bb7aee,1
6fcae553306e5abdc971b59907abc648a50d74d5,1
17cd52de4be1465f00dcc2cb0cb92aaf25ce8703,0
785becfe297c8ceab7a291d7e2d035bc5380c717,1
51152a3c482725f6d9173364e12e7f232b1e565d,1
d4b2b95b2738b14eefdc35bc75b7d7d690eaa1ec,0
8df7747cd0cf263ec479b991c07dd1dadd7c005c,1
df270c50592f2857e4d4cc5d03db8492df1a4c04,1
b5c61c0775d3cb0bb6f66eff8767be6bfaaf9a1c,1
ae7dca318f3ccaadd4e26f83691ff9998c7a4a6d,0
30548fdd9e23bc048e99ed737ddb9f2b4366e390,1
6b033877a3239c275c6ffd974cf78eb2e6f210ac,1
bce319ec2d7bdf9329118732359f2a9498f60cf3,0
22d4133a3cb58c468db602647bf24109bd428b60,1
e44081841f4474b3717b05187a3703c305526cac,0
b43ccb512d45f965e1374d0b8df874a7fb966d95,0
9a0ce10fdcef15763d74d66fbb5e07bbfdcf0de7,1
bfe6b7d5e1aa1ca292bc9c90a7f5cfc24d08abe1,0
85fcb7a8d2c5485a9d55aae42db465c4078d8296,1
3306bbe5ee5995ea4c68480e1c45596751dd334a,1
87ab3cc14637ff80c0428035343bbb95e9283247,0
7e4b1887c7728a264e2673851766fa8508ba30e1,1
edc451421d29ccc2f4a960eab63e1aa861064738,1
3ac0e974932c540a7825759f15e4afc76537dfdd,0
2a9a07621196422bad37e294c1e4b19637525af3,1
d08b63e1df6e376fddda25af67f24f6456bb7aac,1
f6f70cebdb554b29d402e912d61d2003db35e521,0
704226680a27130476390088c1661f45e320077d,0
12767882bee3960c80d68fa9233cfd4d43c86fef,0
a06a2448ae1d1598e65cac6bba639ed80551439c,0
468694973aacc5adada7043063a4f36f82631da0,0
4fa455f48d41955474fe96e0e818268cf7540928,0
14646df2d14acd5ff23c9cd4570bf8b393e07388,0
9b29c4acc1b3d3737336976f80b0956db0036789,0
be118325011e0e957d34e27bac7224f9867082d7,0
e9399b64e98713c72b101fd21f283ab9a418a054,1
6a2d8bee412f2edd2c42c455390d23244e3bc943,0
0ad65f71d9aa52cfc58723a5881a6db00fd86ab3,0
64f13e0807b3242a3ee0d309f1cb92a5edf1c9bc,0
402b8dd6aae30ae626090b812bb23a4bea7b954f,1
dff9107295f6eb0856c428fac5b997f443b9843b,1
45a96199be6f7cca4fb3d0b580c23dd2ad7b76e7,0
ed86088fd0e8d70fddf936abac164f1e3cc7491b,1
7dbf28f0d3f3621e244d1b83d2ac4ad8c5e432c1,1
30dfc48a9b47f7fc89bdc0fdd76563191878aa5d,1
ef7bfc9521ed81fdbe09523651774f1a0bba1fe5,0
9188c44fc5e4483e72f2aab07eda25c47298e022,0
cd252fea5b922326e1f6d7e75eebc22752926336,1
d02b8f4dfc330bd1a0fb46d410acedfeb54aecf7,0
3aefdce04f453ab77247f95ffe0bcedaf5642a3a,0
858b908e577e759c699f3dae8312f724e6fd4407,0
a089231036aaeac4094d2ec433237cb49195fe35,1
5fab19791172a3ffba28d8cfeb1b865c2c592f72,1
a2bbf3543adbd44f6d7b8bef5b27aee7e100acc9,0
fdaff018436c12d7c08a8acfe4e893de70fab6fc,0
8e660d40eeab8fb4259623262b55d646b3413b45,0
dd069d3cd95b29b481e080e8eae0b6e203ba816a,0
6cd0a10c89137e965857865663f21c0004f417fa,1
451ae01963f2619ef43437b66e397c7232a0e871,0
c4cf6d7df4c2ef8f2bb8917527f3dbbb2d68b235,0
6ff1591aeb39f392d0b6d191c93edae56a18cd18,0
478b6c084a96c9637f76b8eb703ac230ff5791ce,1
f4e7f16435df89196370bce2563d84902a044974,1
2b645e06b84c981568654c0070ebce6d15e42e3b,0
dfa6ee3816f325c48337954afc0730f2f590d5b6,1
d8efce4a7dd4289ef06f751b5bc62a5557d8e4d1,0
e6fa6b3871aa4cde0c057525bd5e89f7da342d8e,0
60e1c4ae3173c0b3238b23715e416a9d82ca7e45,0
e9d807ab3325c7194f67e220b4cd2482dbc75ae3,1
74026120c1851f7c5310af182c075d6e0114ee77,0
9f20892c6de2e246e081f80cb1427a3de4345682,0
c6304a13b1d929b927ceb88b2b790dbf50821168,1
2ccedd8f558aeeb7662c633814c1ed9d272eb811,1
7b71e976624b91ac72a10b42d24a4b2cd1577a4a,1
e817688181fab4382ae07c048adcce84c5db9ed1,1
61492b55931f414a6651be756304537eb61f6f09,1
afd024374596e6d220e322f449d980dc783874ed,0
44e40b104f2202c88a9233069447b0528645fb24,0
f69a29ff6ff577d767e463160e732b1023aba216,0
04eb162c0b6d4fc10e888d5feec390a82528b4d9,1
94ac97dba9b39118d7d0567e4f417281cc05f8c2,1
2dc43163474bec80b2de26436f1937eca138e27a,1
13a0dc8e435c06c5696e0b57991cf3f71e6f7a73,0
1b6fe95e6cb7b33f4f7b2a8ced06bbca8e4ccf8c,0
1ea4961b038ee4dda80c5927b06afa63b7fd6f02,1
143cc92e06dd878004b4e61a0f1e2c70d92c3f4c,0
a219ba5e1fe4de3ba1bd2ba4b9a6b9247fb0aa6e,0
6b86e05ce35926ab351816e33b8c09413151f75e,0
5b9cc0293dc0696c50e11db407324dde6cfed70e,1
99d6792c562331eeb07aee2e981a4c01f88d79b9,1
ce134fb99d2e1f44ef9dc10ebea9d681dfa217dd,0
9b9e260105803034b85edddf6cf4b9400bccaaf4,0
7eedcec530e86e7dd16dde06dbd50ec714dda521,1
a5fbd538379b60f25ee899c861f66a7e507e2e56,1
b2dd8482b42ed7f433872648c2a326dfdc09b3f8,1
8e2f28f949989823ab6abd87f018b8830725f2b7,0
1de4cd721f00d2b6c25dd1c44cea531e8cb4c743,0
e3a63791cef83af7bba165c8f718a3a3b25140ca,1
898403218903b63b0a8bd4fdb04dd06e91416c20,1
eb0f8a4d79bdde40b879b33d5ae1e39e0a713599,1
152fdc0841ebd1934dea4fd4ac2c3a3f5dc55ab7,1
45facf922c37f305755a5d040c74ebef053722c0,1
3358a5892a2174df904f1b6eb5706c4a78db65cd,1
1d4cd45df0d2a4d3b5fd805c5240a8c8b11e57d5,0
d14b9e683bd3713a1743d839fc2c501ca74f87c1,0
3993d7e980d75276981ea835d4a06f97f24f9f73,1
b6d0bcaba4b05a0b904c5d23ccab796a76a240d5,1
04fbd1c8274e8cacd928b27189ad149443249652,0
61658ed0220370ad7ef1ac714b492bbdc519bbac,0
47e7fea3bb6a99f231d52d2c1fb0f972234d5910,0
ff34c5914bee442af2f8e40a9c445bb3e7ccf5fd,0
933bb939cc4beeda3cf26ee68995de51c1611b33,0
67cec97ca6ed39edb9316865f849b342bf7faa80,0
c78ab173f5baca646ac31613ec070d335393196e,0
b7ac3912bf905bf13ed3f0e40e063489e3dc72c9,1
81c0f7d4c80fbe21246542abfca07aa3ef692292,0
e34c424320ad8344ed1a773fe1f135fd4936fc64,1
61f6d5970f6071f056df45331afb1f5ce37d0342,0
a90a55023930113e7c50b755b24b76c6dca3c0fa,1
451f7668d327d2a87201f99c36c7fbcdc564ff44,1
7e49297892cd9d8447bd84216953c3df62f00234,0
c833392f9a5865642700765b211aa55cb4186ae1,1
7509d26d6027671f1a6bd7ada1f98f37ce5cc2d9,1
c64ab9f2de5babb0fcd6ab24db0f120216c32758,0
4582a7d4716e262b91aa5844a8021ba076e650f9,1
387267764c95e56931cbff3a1dcacc6b0ecc3a76,0
4f493a600c87276ebc836cce64caf464a779d771,0
dd61eb279323d739f1a75a140541416f9e2735e7,0
0efc1c04b7246c3c4b6acfacad4dffc771a3f91c,0
e31368e0e7526c078782bdc18bdfa5d30a2ac4cf,0
c2abf3ff115b5c091a3ba822c57924dafbbb8f58,0
0a66ee50ad02a67557b462e72f73bd69447ea679,0
d7f351cf54625ea61646fdf03a6692ad6030a42d,0
2dcaf61d5445443521db705d253e13157f7468b6,1
f0b40d28b32e5510ba61ca7ee62c77b01bdf04f4,0
d51bca5050cd3991ead649a0a943ed81d1650853,1
6b729e592d77d02e520b9020d0040ea2945c82f9,0
0ae6af1759c295522b95fd86cb421eb9b39259c1,1
40a66474a8b6288e7933196f3cfd0a9849b0c055,1
b9a2edc78160d0b21249453505a3302a8877fa5f,1
0c265b1218ab6ab2f69f7053e68645da1664a202,0
3a1e77f232a5ef38c8dc9b8cf2e9e5c401fa87ec,0
e392ddd3ab509116ad180efcfc3b3594affde44b,1
b3f6199105261edca517ae0844454f6f0c3edbd2,1
f52a237b451cae05323aca55453acdc6e558853c,0
a75baeff001a5a61e47217f9cade37c80c1a5fdb,0
d2659d5548506ee3b213bda46690b638e6e455a5,0
482525910a56f3eb3dfbff3255e681ff5fca91b6,1
96d51a2f675e36cfe4838a6c6c1d5eca50ec7a90,1
d150bef2a18e5d864c00267f69a3d561308147ed,0
7248635188c01c0a3a5a6b65414f4f93d1262a92,1
8543d1187cf64a864aac16799241652b1418bba3,1
478ac39aa5fc383cd3092b843a07949530c301ab,0
9c0b7513ca8b3763d6335d7cd7f7cc75c64b5636,0
60a350a43f585c780f3727a563214b4476e8f9e3,0
22fc412eafc26e90a4ef8ef2042b46b0bb6a4d95,1
64fd719dc7d7ccb5720c11747fe5d5e7bc1e0878,0
5aebaed3090c3d461dbb5bb87b42a5306ec0fa00,0
e352a28443ad1180ed471e37977b0202c0138b83,0
68e1906bb273e471e14f597bdb6c6bee96669692,1
040dfdd96fcb5a1c4c80d01a193c604842615fa8,0
051068a5226d58d8358e6f2e6f0dc2205e091c11,1
a18e2976353a63311bb0fb61f318a7cb222950eb,0
66a39a66863e94e01c6d527fe3b049127e107fd0,0
97578de6223424b902b9af988ba60fd6b6c8e967,0
e4d10427343f062c654f3df6fbf5440e56aeca49,1
b2278f09112c67fc92067a0235dbb09cc8d84138,0
88b85ffc5114df37c965c259568a0881cbd311bd,1
30ed12ed92e5c84158b69891d1165ae055d14994,1
d70a37c3fd69ca406a1651125b41fb45d2c7e2cb,0
fd30a724740e2dcac5ccc26d22716e6cf6b99cf1,1
fe6abcfa0ff7c5b967b7031d4652781a0a4eef64,0
228f62d4d9c0e537af9ece25625e0a41cb8bb970,1
6debf8925a5b99451c25de0ba02f65f71c634fac,1
ccb50deb14130f01fbc6e9b629118fb037fdc376,0
696389ba10359ee1996a4e1a36b450c564ad6bc3,0
86219bd845325fcdbfb1a9f67a0e09d8cbc91c9c,0
102c1e66f1e9da6b800660b9977c6cd7ffb66467,1
c85c454c86c831d1a1363a50f15c705d39533eaa,1
abc2e472c078a0c10e8f3429d2777c7efeae1ec9,0
712e3edf6f87cc0cc4abe5ad523028bdd6aeb934,1
381f21a65bd80298407fec701e07b930311a0106,1
bb10e4fc284670d40e02d4f531ff6936c144a272,0
75d7d62f72a9dfd32dd4f6f49ab426e280035ed3,1
147b80e82a25ab9e8d593950e1c06a274bd9d454,1
b138b216debff183fce335c1b533f936b53b137d,0
0a133f342056fe298436bcc5673270c06b022f5f,0
715cf87ba97ef82ef1946832661eb66dd671dc61,1
91c803de3a01a1bcb344e7e2a10aa5e9249d7afa,1
7e9b055ab686acc29bf02e601a9d66388998c919,1
91cd80c86ea9ec8faa874f3a480322aedf5a3b9a,0
6785416ab49449d51b953dfe3ec94244256c957c,0
c656e958492dc7a1f5ab79b33281b030a69b1bb1,0
9e4355596e42d0ed3e86800ee150a20e9cda6f50,1
8403c3aa0c0a307d73f598a8c61e2d9aec933e02,1
08012ae0fe0ff96326702ebca825841bba21a0a4,0
ebeea90a7f30608e274b9324e51b745a159d6aff,1
730f269e876c61399d04180e2251f26c1422d02f,1
6b1403733eea4ee99c019bd72d8fba64e13f7bf8,0
c127d69fa75b06fa69f3df4fb689997c62aaca20,0
31ef9e97232022845ff58fc01e23aa0947ed448e,1
7670aad0ae3662dfb78d88664fa242abe55a1dcf,0
0518cf3622deff7a8f6d558e09b32291bd95c94a,0
4456385830934cf561a1fa043aff2f80118ad75c,0
0bdc92c0980d6e3ab6a4dd940a729f1b364181ec,0
0387b1e1654c9b02bd871c6601247cb13210c078,1
c38760ed15ae2c3614498c37db7c1215235a12c3,1
8f3ae387f703f4c02edc9856c5b816ef7056fd0d,1
4be60e71e71e138fdb55dc3e919d2de0d919dd7a,1
8d18c5ef6553a1f5d94ccbe53363dacad419c4d2,1
628e24145a8083abd064e5b8f56adea2f3441856,1
27236d56c4c702acad1fcca86da500dd5382b02c,0
63c34ba68ce260cc3233fc90d6ebd9d593b72179,0
fa32fca9bbd2dc64556f913dc8cad40cd9de86f4,1
b49883eb3ac8094d676e12754b4b9f7b00fa9beb,0
f820f8240025dfbc9b7bd4eba52c6d4095e35c95,1
558eb7dd4aa0366b6c7c1178d194dab5c19ba178,0
d623a1353d73dac811e003c817be877c36ad68c6,1
370a56bc2544c544104a34b20693181e8e005f14,1
5491467776bf0867de14da2c79d11443b9004804,1
251ef41edfb07896a1af8a3cd4dceb567ac4c1b1,0
35b7c7b7b0721de5e557b2251d011d3f748ed342,1
29262111b41d0a9350a94ac9b39298332e51f436,0
afe4b80cf3525256c0cda3e0e83b54791a162b9c,0
d9129d792a9d18808e128fd736e134c3949c06c6,1
7451f35fcbdad1768208fc668564e1a1454b5c15,1
670162d4a7de4ba439ad607c9a8ef0aa8b7110ed,0
27bef0a508e5fa3bc96d2ee1a5ea373a56dbe1a4,0
180c0e0fb2c144212295b0f7827cce4b8b44ce03,0
4daed500944253f0b927e74250cb851953e4f4c2,0
d155cc019bb3e6eeca728f589762d09186693554,1
0cc80fe88f3a714aef35e16f11fa33be2a4aabf9,0
c5d4a4c89ce51ba24e337445434ac2aa444070db,0
39532be2cf9946fdbb1802a3803343561ff92350,1
fd4d9177188523801c32dad8a37c8d135d03f7ed,1
49d3be703f88a7b7874c514dec448193a1428683,0
a55cafb48fbf1a2ca77a64f7e6bad929fd0bcd87,1
904be69dfec913c41ec03b48e724a28fda69f6f5,0
3cc31d965d427e62e9d4e3e00e012472f99599c1,0
a42dbd77acbd322c3b49d36ef0a614c6cbea71e5,0
96686760998824e3144e68d31d4d7e57b6bb1504,0
097838d864e17f62373207dfba42d5c7f12c4cc5,1
ffac6033c350244409af92b4d6d06986ccb43103,0
90380256dc5127661974c3e7509ed277f67dad49,1
c1c277fe988c81b3f461deedbe68e887aab6c518,0
87a38d1ecbf45bf4d9ddc7a298b6ab3e8c0030bc,0
e55d6f03afa294d089e949c33ae81c504b2dc494,1
5bf479590260cfde43e72bf3b5bb5ecd421ab41c,0
913eaab0f09fb6d0352e2ead5c8563d531891834,1
d4803f106a63d15ac348178fae3bef8351f56dfa,1
7d009f79f3c2430d6267a39b39491e13b0e57aea,1
8a8f4702f771d973063190c020c3cd4f6f9e848a,0
4ec0cf71458d27c9629c7c135171ee8759ac6005,0
8c7a8919049fa9ae3e406349332f7a9194b69583,1
b49415f1e14784600be78d6be10d57ab97a46ca1,1
ff9beb514eb4ab64a24c39b570d3d22017e40b74,0
0b70a96a18fadacfd29df399438573c9b1e27099,0
1500754cbf9ca58436df4de78543ab49499fbdfa,0
a30dab5733f95b449a5c92eb1dcfa192aa80a70c,1
0e1ad6b31172422a24fa14b2265efd80804cab15,0
fe14ddce4d01fdd4ced7d56e35c44d93cb230b8d,0
308a636bfd4e39d1350ac19ba15b39a3e40147e2,0
3f74d9d80f6da3b4394a66fbf40bf654d39d6d83,0
bf3ec46b198f43909773ccae06cda1d1f0da0dd4,1
cec04c2b9a2fece3cf9714e48839d7b84b1b0ec6,1
0f20f37d961ed8d4c8fa0f10d87a3a6ff8476e03,0
a19c3e7178eafa0885359b804417ef845a89579c,1
3aae798fea5d1d5f319fabaf45e96026f16b8a0f,0
cfed9cc8bdcddc281ef9664e796cc678ff6d800e,1
593af367f34101f6b251d8f1ccbe80c5f6b8c272,1
8e029fa8c9b0f73db54626d29bf1ef257de5e1bc,1
661d91a4ada8ec17157df6e74450f205e13b14eb,1
0c336fb78af1b5fbce7d3214497e3dae57cc64d1,0
e3f492888b8d4ce25bb2eebb3ebed45dc90e9d0a,0
d1519d6c7ad2c96892cc56e6d7ab8c6e0cf20e9d,0
436f1eb28bf6fa22692be0acf17799006be499e3,0
b23a2aebdf6ee32877c2c9d81400f80c913b55aa,1
d389c72af548e3ff1cff4309ca04ea2c6a0cbc49,1
b026915de4caa4eb68b1ce23928af2bd67bc1399,0
502010ed7a279b386c9a7b2b01e327bd035c6442,1
6c0212f5395ad2628e5386a7605aadecc3893e06,1
a296e66a190f15300c7f13b3d12f04043dc8ce45,0
18e5db69e168105cac2aebc70d5bf2a0a5536194,0
67d8f1dea04f10c6c64a4a9a0a8ea181937b011a,0
faf06480b6912970dd6a041453b8455369e26201,0
84684699cfda2937ce5b135240806cf615242802,1
123df932a585e40a4b1fb25b4a37a9a3ff9e55b3,1
c978e60340926531df09ed47d671183132a88ed6,1
2fb79aa82317f073f02f11fa6163cdc124adafe0,0
ab5a918b40d7edc52212f2f855389797116b5e60,1
6cd4953105859538515fcfdf5147ac497948a8c3,1
98ec3f37edda4e885533b54e4b5a6ed86c76b301,0
19f9f5bd385b9beceaa61c261f3c724c426ff41f,1
251c9452e84853bffbe2a60344a12fb5e915480a,1
0f93d0fc2ebf8a2bdea457b2ca1507df1d763829,1
cf3a682a89791f135be7bde996dbd4299f099c4f,0
94c9f7862fb400a382eb1c8f15b9cf7d0f0bbbe7,1
890ad913bcc1b8b7e232ded6f01331dd1852533c,0
28bfae0ee134ed39cfd675124ad9b9a61df0e907,0
dd0139c18fec8bf387bf70bb3ea38a184fe544de,0
ac8ecbc0c0da02f52f8cc2010cfa311ef5851f10,0
9c7c3caaebc10aa3c3a47438372e752f1ebe0db6,0
1344a24b3b2df716cb0f947bf87464ff2db5a471,0
3642ecef4083c77153436ab8f7f2a224b29ef5b4,1
645f6b48196c318f53400e7c068db5cf9d039e01,1
e60ca0ad1bf4acce3d10fe3aee4bc02880928b2a,1
38491f12a6a71ee7f40cc0ff85fff39d00922936,0
8aa36b4a8559dfc469f0046cfb5a22ec2a67e17c,1
bd4c8990ff5e51800cae8894083717db175f951b,0
063192740e5aa7254b48274859686af2b61abbe2,0
c2e679c471e2b15772582f15382bb60920d0b220,0
3a668488941a90a0ae8914aeacce7a9c8649d66a,1
9a3a4a109895ed659beb1407f1daa6157441ae27,0
38511512c209099ab0b787dd71d2fd2bd7017805,0
24b1e6713b2728c8ed51b40e94b07d8b015de2e5,0
087a66dc13a51058116760e0e0504d2b8af89336,1
b272918dbd1d1657e1eef00c2dc227af6519cfe3,0
bc79351c338fbe829c0441f87c087ca2a244b6ec,0
4c1b312b67fc67eb5f83abaea176ec3182167cda,1
1661b01733aa8023d209f3e41489d78e8ef678e3,1
12620997ee26b43b4f9a2a1d6df30afd050d4f92,0
0ae2a8a9c6771703b13f74be4703fd0de24f7278,0
e82c68fbde8348a9648800bd94b6da8aa8ba7f20,1
1234465523bb5bd643cea52865a3ffac3b8c66b9,0
57dcb7cff41c73d03742f994acec024de4288237,0
42accbba3f14a3d8316475795c1184b24aa28e8c,1
3772c10f08369ef26c7fef1d085ec916366917d9,1
5b0ae1b700db78bb3a44bd2dc30962867537fdb6,1
559645bfe8c9c19058c11c57942ff4abbf8c60f0,0
3bf82245f1a151d5a6861f818be786477409e298,0
f344eea482b87cd3f90572f94845d716be052ba4,1
ec73efe9a643ed7915894d3f12346f4511e5e355,0
cea0800df667ec9deca9ae7328dfc182bbf4facb,1
ee51851f12e3772862bc0a0bf8f2f5edfeac7aee,0
556d0751398d9e087a2b56a00263cedfafe2b3c0,1
5ca5b2c0e8c57c254f91eb710b92352728a2f06e,0
16306f04e495923dd4c4c7332230111cc080451b,0
321611e1886507f9102be183d849306c4b73bc53,0
606d66dc3018618a5a58546bab5add92d9ee202c,1
2f6cc4a4d3cf28b38a13ac60de00ce2165a10aa0,0
34f31c258f5d5b46a5c4b17c7219e1322e8a2436,1
9baf097113c17a165156999399a4be252f76fd72,0
bc0d67772ad959445de35c2dadcde5e705ed4f5b,1
e04582d6c564e5b8b4eb7efe4665467d19c6f169,0
26373247e7a72a0715b2f3c87341c3b5658a1f0f,0
d4ff3c61d5b469ccd25d6adb3413a17b03c6f440,1
01cab62268b1f023d9d61911eebfeb17057ff920,0
3cf227b119b223af890e6331ac4ede0114649fbf,0
c98c7e825ec77e05afbf6419a0eaea7b2b7d0ce1,1
86e4283aa388123e5767ac221a269fbf0ccb312e,1
399fae1335255efb915f49be0869a11ac9d7a3ae,1
5154325350af0f6c036799b435a9a008cdb273d0,0
8aa5eae1b7c6a90d633878adcc3ae18d4c1a13e3,0
277c610a3d2400f80ed0b732e9010145f982dbef,1
42c826cd587085d32fcd73925767f982191e82b9,1
c7fe671a27f6586f66ebf1014188fd07de3352d2,1
7d00a4d47b62d93233659d1138e91774db86144b,0
5680bc4c625b137ea1992d4aae2e567684decbdb,0
a9ebda034e7a5246119d2382c147efaedac00497,1
096bc3f6c0daaf74cd1f03859c033c04df33c697,1
798d8d994c8be87ae416a1059074a3128806fdbd,0
a4b4301f0722c9430fd104590cd6f596008c3bc5,1
6048ad096495cee91ebbf12fc37c2afc221fef65,1
1066d9cbe5b0876ae201d06d37459606c178b659,0
03f8855d0f7ccae882546c3b11af1395619b1919,0
9f61c7b01af22b3ac85d88fb128b8e73bf8e90c0,0
21deb089b1645bbd50b8165de563b35698b9a2a2,0
9a07fc4de66336debaa2e692f1b899083f8bc13d,1
94ae69ccdc7bcda64c14c5e0587f18a555becb4b,1
a7e76363fa12edc4e97473ac8ccda00b82cc9191,0
edfb501301858f0d8bdba8025e7bc632d41ad408,1
82463270c3c6a1b606ca89ee3ed5fdf73c97091c,1
23270ce79165909e4023957aefab8a2ccab623ee,0
b9505b312c32ee904f5e40bd10de827c76317794,0
1cd7f157dfce8b3a3c2b44cc26737edcdb68dc68,0
3984e8d349934b2026e36bdaf014414b85daf2b7,1
43b505183c47e58087e7277c5822a373cc815495,1
5fe229bc9858834341c5621daa6384f0e7babb06,1
e7b107c30d4b6d52f5abdae6e2ea01de7258f8bf,1
647f5918796a6922f8576e59be4f651361fbf515,1
1e92efab89451f3e798165a3fb5b807978081ef0,0
65a56ed68ab76e49f7e9e9a1b7aa647c93c254ca,1
c7e58882ec92a5d6273b4a3e6377c8e19a9557b6,0
a6ccddb4033747e4565fba5865925e8cb1f82a5e,0
e141ed6524964e6da7144bb6932e03182401419d,0
7f55b6f78f2d2f776b2ba65eb93d189d28f21f70,0
7cb5f830a7d25761dc5685b9a0d5184e48681f52,0
810f2f0d3daf063d52a73db549b9419c65562177,0
2e595b443065118a8bb86ba7e35330839986d8ee,1
273ab81d855729cc503b0fb699356ecb40a08d7e,0
19f4583b3b058b80a7b25a645ecc77cd640a0a01,1
682826d3d12d7e57b212e1dab0ed256c987b67b9,0
cff070a9b6ac33305a9a0bd0657749fa15f3b87e,0
e0fd5e4511a845efbc6975d70c18994cdbfb1a62,1
6c8e1a958f04b8114d59e0deca25daa1e3fe79d0,1
6f32986bb09482802bcc2ad6a687608bf136a122,0
138ea7e906837e880676b76cbca913bb3fb45a75,0
4a272989b88845c5e852aa451b5eb624f529951c,1
3e0d2506694801bc1925df58bcbbaac8b879c964,0
33b925cbdc92766182e61aafa0a21f5f01b83db8,1
900f6f4f24d41b29a8641d5acc745a146fe44103,1
916c52822caaf1b9efbbf79f01b20af5f60e2927,0
4d52f6b454b7e193f0eac55e0157c4ce8ab656b9,0
50e4513bee367b4f500f7477901fb2363d424f8b,0
c9a985519f24b8fb98dabdc089d7f71179668817,0
06844b026755b33f48e8e7eaddb850205888b41f,0
56a094053b7067750e71093008391f460bc55617,0
a6c0c7b069aff8226de98a24db47c90a31b9db97,0
aaad374d3bf1bfb17e658ce1d4dfc293eacac87f,1
12bf8ebb72be35181c59f128bffbb49e98d6f678,1
92891565b1be98d1d76bb8cd0ecc0958958c5ad1,1
e88c376562ed060adc8f12e841a0bf44fef227de,0
